Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
16645355413,"Dec 4, 2025, 6:46:06 AM",Morning Ride,Ride,,949,5.05,150.0,4,true,,commuter ,activities/17734272534.fit.gz,,12.0,949.0,880.0,5053.6,8.9,5.743,8.0,2.0,1.0,9.0,5.8,0.1,,,,,150.0,124.0,,91.0,185.0,,,4.0,,,,,,,,,,,,,1.0,,1.0,,1764828000.0,3.0,4.9,0.8,3.7,0.92,1005.5,4.2,8.0,149.0,0.0,1764833601.0,1764862373.0,0.375,13396594.0,,0.41,5.0,0.75,28455.0,0.0,,,,,,5.325,0.0,,,,,1.1,,,,,,,,,,,,,,,,""
16640271534,"Dec 3, 2025, 4:33:10 PM",ROUVY - Fat Be Gone | Fat Burner,Virtual Ride,⭐ 231 XP | 🚀 level 58 | 🚲 ROUVY Official | 📍 ridden in 🇺🇸 | 🌍 28/69 travel progress | https://rouvy.com/world,2443,13.53,153.0,22,false,,Kickr Shift,activities/17729133037.fit.gz,,10.0,2443.0,2388.0,13537.5,20.1,5.669,321.0,166.8,1455.4,1680.2,12.1,1.1,,,100.0,87.0,153.0,135.0,,194.0,443.0,,,22.0,464000.0,,,,,,,,204.0,2444.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15062241.0,,,,,,,,,,,,5.541,35.3,,,,,0.0,,33.0,70.0,,,,0.0,,,,,,,,,media/00166c7f-ab32-4adc-86a0-d9ad9493a882.jpg|media/f5123609-5eb9-45f4-808e-489cf46d4598.jpg|media/9bef1d62-efa6-4d2c-94bc-8bae7a1551f6.jpg|media/35793bf2-b740-485e-a129-383b402d047b.jpg|media/bcf5dd2a-a012-43f4-8333-49e54237a629.jpg
16639736723,"Dec 3, 2025, 3:54:44 PM",Afternoon Ride,Ride,,972,5.04,152.0,7,true,,commuter ,activities/17728596618.fit.gz,,12.0,972.0,858.0,5040.2,7.94,5.874,11.0,7.0,-3.6,6.8,7.4,0.0,,,,,152.0,134.0,,97.0,206.0,,,7.0,,,,,,,,,,,,,1.0,,1.0,,1764774000.0,3.0,8.3,4.7,5.6,0.83,1010.3,4.0,5.9,194.0,0.0,1764747128.0,1764776011.0,0.375,13396594.0,,0.0,1.0,0.82,27559.0,0.0,,,,,,5.185,0.0,,,,,1.1,,,,,,,,,,,,,,,,""
16639562116,"Dec 3, 2025, 3:21:05 PM",Afternoon Weight Training,Weight Training,,1723,0,148.0,4,false,,,activities/17728421270.fit.gz,,,1723.0,1723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,148.0,102.0,,,228.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,12.0,,,,,,,,,,""
16635607059,"Dec 3, 2025, 6:37:04 AM",Morning Ride,Ride,,1090,5.07,146.0,4,true,,commuter ,activities/17724407558.fit.gz,,12.0,1090.0,866.0,5074.3,8.35,5.859,9.0,5.0,-0.4,8.8,18.9,0.1,,,,,146.0,119.0,,94.0,167.0,,,4.0,,,,,,,,,,,,,1.0,,1.0,,1764741600.0,3.0,6.8,4.0,5.7,0.93,1009.9,3.5,5.9,185.0,0.0,1764747125.0,1764776014.0,0.375,13396594.0,,0.0,1.0,0.91,17554.0,0.0,,,,,,4.655,0.0,,,,,1.1,,,,,,,,,,,,,,,,""
16629878695,"Dec 2, 2025, 4:15:34 PM",Afternoon Ride,Ride,,1012,4.99,158.0,8,true,,commuter ,activities/17718607221.fit.gz,,12.0,1012.0,833.0,4990.7,8.52,5.991,13.0,8.0,-3.0,7.0,10.6,0.1,,,,,158.0,131.0,,96.0,189.0,,,8.0,,,,,,,,,,,,,1.0,,1.0,,1764691200.0,3.0,8.6,5.2,5.3,0.8,1007.7,4.0,8.3,186.0,0.0,1764660631.0,1764689641.0,0.375,13396594.0,,0.39,5.0,0.99,31690.0,0.0,,,,,,4.932,0.0,,,,,1.09,,,,,,,,,,,,,,,,""
16629695003,"Dec 2, 2025, 3:27:31 PM",Afternoon Weight Training,Weight Training,,2555,0,145.0,5,false,,,activities/17718421996.fit.gz,,,2555.0,2555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,145.0,90.0,,,241.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,32.0,,,,,,,,,,""
16625422561,"Dec 2, 2025, 6:39:51 AM",Morning Ride,Ride,,915,5.03,151.0,5,true,,commuter ,activities/17714075778.fit.gz,,12.0,915.0,810.0,5032.9,9.183,6.213,15.0,8.0,-3.0,7.6,27.6,0.1,,,,,151.0,126.0,,105.0,179.0,,,5.0,,,,,,,,,,,,,1.0,,1.0,,1764655200.0,3.0,6.5,-0.3,3.5,0.81,1003.8,6.7,13.2,189.0,0.0,1764660640.0,1764689656.0,0.375,13396594.0,,0.52,5.0,0.99,23754.0,0.0,,,,,,5.5,0.0,,,,,1.09,,,,,,,,,,,,,,,,""
16620505223,"Dec 1, 2025, 5:36:43 PM",ROUVY - 20 minute cool-down,Virtual Ride,⭐ 5 XP | 🚀 level 58 | 🚲 ROUVY Official | 📍 ridden in 🇹🇯 | 🌍 28/69 travel progress | https://rouvy.com/world,64,0.49,129.0,0,false,,Kickr Shift,activities/17709105039.fit.gz,,10.0,64.0,64.0,496.3,12.14,7.755,6.0,8.4,1648.8,1657.2,5.8,-0.4,,,83.0,77.0,129.0,117.0,,133.0,8.0,,,0.0,9000.0,,,,,,,,101.0,65.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15062241.0,,,,,,,,,,,,7.755,0.0,,,,,0.0,,0.0,35.0,,,,,,,,,,,,,media/f840357f-0797-49e6-847a-0c0802571193.jpg|media/910acac6-b65f-4879-9015-260d8fda73d6.jpg
16620488990,"Dec 1, 2025, 4:54:37 PM",ROUVY - Dushanbe Pass | Tajikistan,Virtual Ride,⭐ 270 XP | 🚀 level 58 | 🚲 ROUVY Official | 📍 ridden in 🇹🇯 | 🌍 28/69 travel progress | https://rouvy.com/world,2489,14.02,171.0,56,false,,Kickr Shift,activities/17709088771.fit.gz,,10.0,2489.0,2489.0,14019.1,13.8,5.632,441.0,52.2,1648.8,2038.0,14.0,2.7,,,113.0,88.0,171.0,152.0,,247.0,588.0,,,56.0,615000.0,,,,,,,,257.0,2490.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,15062241.0,,,,,,,,,,,,5.632,0.0,,,,,0.0,,54.0,89.0,,,,0.0,,,,,,,,,media/2908d9b1-6042-4e60-a5f8-ab4410638657.jpg|media/0de4a1d5-39dc-4535-b79d-98138118b05f.jpg|media/cd2ff709-159a-4f3a-ba39-0a9b1a7912ab.jpg|media/7034043d-4388-457f-91f7-78e8edddb98c.jpg
16619810444,"Dec 1, 2025, 3:58:09 PM",Afternoon Ride,Ride,,903,3.99,135.0,1,true,,commuter ,activities/17708405607.fit.gz,,12.0,903.0,690.0,3993.1,8.12,5.787,7.0,9.0,2.6,7.8,4.0,0.0,,,,,135.0,102.0,,97.0,94.0,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1764601200.0,5.0,7.1,-1.5,4.9,0.86,1007.4,8.7,17.2,186.0,0.6,1764574156.0,1764603293.0,0.375,13396594.0,,0.85,5.0,0.99,7858.0,0.0,,,,,,4.422,0.0,,,,,0.87,,,,,,,,,,,,,,,,""
16619304262,"Dec 1, 2025, 2:36:35 PM",Afternoon Ride,Ride,,1631,4.15,106.0,1,true,,commuter ,activities/17707894585.fit.gz,,12.0,1631.0,663.0,4158.0,8.867,6.271,17.0,9.0,-0.6,11.0,16.7,0.2,,,,,106.0,84.0,,127.0,53.0,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1764597600.0,5.0,7.0,-2.2,4.6,0.85,1007.9,8.7,17.0,186.0,0.6,1764574151.0,1764603283.0,0.375,13396594.0,,0.81,5.0,0.97,8960.0,0.0,,,,,,2.549,0.0,,,,,0.9,,,,,,,,,,,,,,,,""
16616065246,"Dec 1, 2025, 6:42:57 AM",Morning Ride,Ride,,945,5.06,147.0,3,true,,commuter ,activities/17704605629.fit.gz,,12.0,945.0,798.0,5065.5,9.417,6.348,17.0,7.0,-2.0,9.6,12.1,0.2,,,,,147.0,117.0,,120.0,149.0,,,3.0,,,,,,,,,,,,,1.0,,1.0,,1764568800.0,3.0,4.1,-2.5,2.6,0.9,1013.2,6.0,12.0,186.0,0.0,1764574144.0,1764603275.0,0.375,13396594.0,,0.68,5.0,0.85,31572.0,0.0,,,,,,5.36,0.0,,,,,1.1,,,,,,,,,,,,,,,,""
16591987912,"Nov 28, 2025, 3:19:54 PM",Afternoon Ride,Ride,,828,5.07,149.0,6,true,,commuter ,activities/17680040845.fit.gz,,12.0,828.0,828.0,5074.7,8.12,6.129,13.0,13.0,2.4,7.8,7.9,0.0,,,,,149.0,131.0,,97.0,191.0,,,6.0,,,,,,,,,,,,,1.0,,1.0,,1764342000.0,3.0,10.5,5.7,8.6,0.88,1010.8,5.3,10.7,212.0,0.0,1764314680.0,1764344211.0,0.25,13396594.0,,0.0,1.0,0.93,29217.0,0.0,,,,,,6.129,0.0,,,,,1.1,,,,,,,,,,,,,,,,""
16590988800,"Nov 28, 2025, 6:49:13 AM",Morning Ride,Ride,,910,5.06,150.0,5,true,,commuter ,activities/17679024701.fit.gz,,12.0,910.0,796.0,5063.0,9.46,6.361,11.0,6.0,-2.4,8.6,17.4,0.2,,,,,150.0,128.0,,111.0,177.0,,,5.0,,,,,,,,,,,,,1.0,,1.0,,1764309600.0,3.0,9.8,4.7,9.1,0.95,1013.0,5.8,11.4,209.0,0.0,1764314682.0,1764344213.0,0.25,13396594.0,,0.0,1.0,0.99,11050.0,0.0,,,,,,5.564,0.0,,,,,1.1,,,,,,,,,,,,,,,,""
16583697411,"Nov 27, 2025, 4:29:08 PM",Afternoon Ride,Ride,"",888,5.07,156.0,12,true,,Canyon Grizl,activities/17671585983.fit.gz,,10.0,888.0,888.0,5076.3,7.843,5.717,13.0,14.0,0.8,7.2,14.5,0.0,,,,,156.0,141.0,,154.0,231.0,,,12.0,,,,,,,,,,,0.0,,1.0,,1.0,,1764259200.0,3.0,9.5,3.5,7.6,0.88,1014.7,6.5,13.2,206.0,0.0,1764228188.0,1764257860.0,0.125,11728128.0,,0.72,5.0,0.97,16068.0,0.0,,,,,,5.717,0.0,,,,,1.1,,,,,,,0.0,,,,,,,,,""
16583476950,"Nov 27, 2025, 3:35:56 PM",Afternoon Weight Training,Weight Training,,2891,0,147.0,5,false,,,activities/17671360999.fit.gz,,,2891.0,2891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,147.0,89.0,,,280.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,16.0,,,,,,,,,,""
16579125588,"Nov 27, 2025, 6:46:39 AM",Morning Ride,Ride,"",1981,5.08,144.0,4,true,,Canyon Grizl,activities/17666941383.fit.gz,,10.0,1981.0,877.0,5081.1,9.22,5.794,17.0,9.0,-3.2,10.4,5.0,0.1,,,,,144.0,123.0,,175.0,171.0,,,4.0,,,,,,,,,,,0.0,,1.0,,1.0,,1764223200.0,5.0,5.3,-1.7,3.8,0.9,1016.6,6.7,12.8,195.0,0.3,1764228196.0,1764257868.0,0.125,11728128.0,,0.65,5.0,0.99,10479.0,0.0,,,,,,2.565,0.0,,,,,1.11,,,,,,,0.0,,,,,,,,,""
16573882720,"Nov 26, 2025, 4:47:36 PM",Afternoon Ride,Ride,,932,5.06,148.0,5,true,,commuter ,activities/17661608826.fit.gz,,12.0,932.0,831.0,5062.0,7.942,6.091,6.0,4.0,0.2,6.6,15.8,0.1,,,,,148.0,127.0,,85.0,180.0,,,5.0,,,,,,,,,,,,,1.0,,1.0,,1764172800.0,3.0,5.3,3.9,3.2,0.86,1021.4,2.3,4.3,198.0,0.0,1764141698.0,1764171515.0,0.125,13396594.0,,0.0,1.0,0.7,20306.0,0.0,,,,,,5.431,0.0,,,,,1.1,,,,,,,,,,,,,,,,""
16573681921,"Nov 26, 2025, 3:43:10 PM",Afternoon Weight Training,Weight Training,,3538,0,140.0,6,false,,,activities/17661405599.fit.gz,,,3538.0,3538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,140.0,88.0,,,314.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,54.0,,,,,,,,,,""
16569200885,"Nov 26, 2025, 6:42:32 AM",Morning Ride,Ride,,1038,5.01,145.0,3,true,,commuter ,activities/17656837678.fit.gz,,12.0,1038.0,906.0,5016.9,8.833,5.537,10.0,1.0,-1.0,7.8,11.4,0.1,,,,,145.0,122.0,,83.0,180.0,,,3.0,,,,,,,,,,,,,1.0,,1.0,,1764136800.0,3.0,2.5,2.1,1.7,0.94,1019.2,1.7,3.1,47.0,0.0,1764141708.0,1764171510.0,0.125,13396594.0,,0.0,1.0,0.64,12347.0,0.0,,,,,,4.833,0.0,,,,,1.09,,,,,,,,,,,,,,,,""
16563993605,"Nov 25, 2025, 5:30:06 PM",ROUVY - 15 Minute Cool-down,Virtual Ride,,122,0.75,158.0,1,false,,Kickr Shift,activities/17651562506.fit.gz,,10.0,122.0,122.0,754.0,9.24,6.18,11.0,0.0,1421.2,1432.4,4.6,1.3,,,94.0,84.0,158.0,139.0,,161.0,19.0,,,1.0,20000.0,,,,,,,,142.0,123.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15062241.0,,,,,,,,,,,,6.18,0.0,,,,,0.0,,0.0,49.0,,,,,,,,,,,,,media/618ac9a8-2ca4-4b77-8af4-345529245586.jpg
16563966977,"Nov 25, 2025, 5:13:11 PM",ROUVY - Zerafshan | Tajikistan,Virtual Ride,,989,10.18,171.0,26,false,,Kickr Shift,activities/17651535518.fit.gz,,10.0,989.0,989.0,10187.0,19.46,10.3,133.0,210.8,1444.0,1549.2,13.2,-0.8,,,128.0,92.0,171.0,156.0,,272.0,256.0,,,26.0,268000.0,,,,,,,,289.0,990.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15062241.0,,,,,,,,,,,,10.3,1878.7,,,,,0.0,,27.0,100.0,,,,,,,,,,,,,""
16563789526,"Nov 25, 2025, 4:46:01 PM",Afternoon Ride,Ride,,1441,5.07,158.0,8,true,,commuter ,activities/17651356129.fit.gz,,12.0,1441.0,797.0,5072.6,8.567,6.365,17.0,13.0,2.8,15.4,44.7,0.2,,,,,158.0,135.0,,108.0,198.0,,,8.0,,,,,,,,,,,,,1.0,,1.0,,1764086400.0,3.0,7.1,2.8,4.0,0.81,1010.1,4.3,9.7,6.0,0.6,1764055199.0,1764085161.0,0.125,13396594.0,,0.86,5.0,0.72,22685.0,0.0,,,,,,3.52,0.0,,,,,1.1,,,,,,,,,,,,,,,,""
16563505324,"Nov 25, 2025, 3:59:14 PM",Afternoon Weight Training,Weight Training,,2440,0,151.0,6,false,,,activities/17651068519.fit.gz,,,2440.0,2440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,151.0,101.0,,,298.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,6.0,,,,,,,,,,""
16559048218,"Nov 25, 2025, 6:45:36 AM",Morning Ride,Ride,,1012,5.10,155.0,9,true,,commuter ,activities/17646510000.fit.gz,,12.0,1012.0,902.0,5102.6,7.271,5.657,12.0,6.0,3.2,10.0,3.6,0.1,,,,,155.0,133.0,,89.0,214.0,,,9.0,,,,,,,,,,,,,1.0,,1.0,,1764050400.0,3.0,3.5,2.4,2.8,0.95,1001.7,2.4,5.2,14.0,0.0,1764055196.0,1764085163.0,0.125,13396594.0,,0.81,5.0,0.98,7911.0,0.0,,,,,,5.042,0.0,,,,,1.11,,,,,,,,,,,,,,,,""
16553410692,"Nov 24, 2025, 3:59:48 PM",Afternoon Ride,Ride,,852,3.86,132.0,1,true,,commuter ,activities/17640815989.fit.gz,,12.0,852.0,658.0,3865.1,9.286,5.874,10.0,9.0,3.6,9.0,4.0,-0.1,,,,,132.0,92.0,,102.0,67.0,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1763996400.0,3.0,7.7,7.0,5.6,0.87,992.6,1.9,4.8,189.0,0.0,1763968702.0,1763998824.0,0.125,13396594.0,,0.86,5.0,0.96,18346.0,0.0,,,,,,4.537,0.0,,,,,0.84,,,,,,,,,,,,,,,,""
16552809160,"Nov 24, 2025, 2:38:54 PM",Afternoon Ride,Ride,,751,4.19,164.0,3,true,,commuter ,activities/17640206512.fit.gz,,12.0,751.0,674.0,4194.8,8.3,6.224,14.0,8.0,2.4,11.0,5.4,0.1,,,,,164.0,114.0,,107.0,118.0,,,3.0,,,,,,,,,,,,,1.0,,1.0,,1763992800.0,3.0,7.7,4.4,5.3,0.85,992.1,3.5,6.4,204.0,0.0,1763968722.0,1763998833.0,0.125,13396594.0,,0.79,5.0,0.95,24706.0,0.0,,,,,,5.586,0.0,,,,,0.91,,,,,,,,,,,,,,,,""
16550874170,"Nov 24, 2025, 10:07:26 AM",Lunch Weight Training,Weight Training,,1768,0,135.0,3,false,,,activities/17638243224.fit.gz,,,1768.0,1768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,135.0,91.0,,,178.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,98.0,,,,,,,,,,""
16549736069,"Nov 24, 2025, 6:45:57 AM",Morning Ride,Ride,,948,5.08,145.0,3,true,,commuter ,activities/17637085441.fit.gz,,12.0,948.0,890.0,5085.1,7.886,5.714,14.0,8.0,-0.2,11.2,12.2,0.1,,,,,145.0,120.0,,94.0,172.0,,,3.0,,,,,,,,,,,,,1.0,,1.0,,1763964000.0,3.0,4.4,-0.5,3.7,0.95,992.9,4.8,8.9,200.0,0.0,1763968717.0,1763998839.0,0.125,13396594.0,,0.81,5.0,0.84,18948.0,0.0,,,,,,5.364,0.0,,,,,1.11,,,,,,,,,,,,,,,,""
16541971136,"Nov 23, 2025, 11:08:47 AM",ROUVY - 20 minute cool-down,Virtual Ride,,149,0.95,132.0,0,false,,Kickr Shift,activities/17629224705.fit.gz,,10.0,149.0,149.0,954.9,12.02,6.409,13.0,10.0,371.4,381.4,4.9,0.3,,,84.0,79.0,132.0,126.0,,133.0,19.0,,,0.0,20000.0,,,,,,,,121.0,150.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15062241.0,,,,,,,,,,,,6.409,957.1,,,,,0.0,,0.0,42.0,,,,,,,,,,,,,media/adf996d7-cabc-47ee-9e53-58d386f3e4be.jpg|media/3744787e-5f51-463a-b6ea-81ecde9b5aa1.jpg
16541924847,"Nov 23, 2025, 10:10:15 AM",ROUVY - Lavender fields in Provence | France,Virtual Ride,"",3459,34.00,177.0,79,false,,Kickr Shift,activities/17629177850.fit.gz,,10.0,3459.0,3459.0,33999.4,18.1,9.829,281.0,250.8,573.6,734.0,6.2,0.1,,,126.0,91.0,177.0,151.0,,238.0,787.0,,,79.0,823000.0,,,,,,,,265.0,3460.0,,,0.0,,1.0,,,,,,,,,,,,,,,,15062241.0,,,,,,,,,,,,9.829,0.0,,,,,0.0,,79.0,91.0,,,,0.0,,,,,,,,,media/a1f5ba03-1b01-48bf-8ab8-9bc6ce669d10.jpg|media/8f0cb7b9-8a53-439d-89ce-6e1b0db5f15f.jpg|media/0bd6fc56-ee8e-4dcb-ba0c-f232f341791a.jpg|media/f33b30a9-4b8a-4fab-b4f5-83beb9d2a4c3.jpg
16532686381,"Nov 22, 2025, 10:38:39 AM",Lunch Walk,Walk,,5483,4.78,136.0,6,false,,,activities/17619794342.fit.gz,,,5483.0,3249.0,4781.0,3.533,1.472,61.0,37.0,-0.4,24.6,47.1,0.3,,,74.0,55.0,136.0,90.0,,,430.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,1763805600.0,3.0,3.5,-3.5,0.2,0.79,1024.2,5.5,10.4,194.0,0.0,1763795704.0,1763826147.0,0.125,,,0.0,1.0,0.92,33245.0,1.0,,,,,,0.872,0.0,,,,5346.0,0.0,,,,,,,,,,,,,,,,""
16525247555,"Nov 21, 2025, 3:48:14 PM",Afternoon Ride,Ride,,856,5.05,155.0,11,true,,commuter ,activities/17612262061.fit.gz,,12.0,856.0,820.0,5058.5,8.267,6.169,15.0,14.0,0.8,9.2,25.0,0.0,,,,,155.0,142.0,,103.0,219.0,,,11.0,,,,,,,,,,,,,1.0,,1.0,,1763737200.0,1.0,5.2,5.2,0.6,0.72,1025.7,1.6,2.7,236.0,0.0,1763709221.0,1763739825.0,0.125,13396594.0,,0.0,1.0,0.16,34940.0,0.0,,,,,,5.909,0.0,,,,,1.1,,,,,,,,,,,,,,,,""
16524014868,"Nov 21, 2025, 12:56:11 PM",Afternoon Weight Training,Weight Training,,2009,0,145.0,6,false,,,activities/17611008610.fit.gz,,,2009.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,145.0,110.0,,,296.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,82.0,,,,,,,,,,""
16521489690,"Nov 21, 2025, 7:00:18 AM",Morning Ride,Ride,,966,5.11,145.0,4,true,,commuter ,activities/17608444349.fit.gz,,12.0,966.0,889.0,5112.1,7.43,5.75,13.0,4.0,-3.0,9.4,16.1,0.2,,,,,145.0,124.0,,89.0,190.0,,,4.0,,,,,,,,,,,,,1.0,,1.0,,1763708400.0,3.0,1.3,-0.9,0.6,0.95,1021.9,2.8,5.6,68.0,0.0,1763709211.0,1763739820.0,0.125,13396594.0,,0.0,1.0,0.83,11757.0,0.0,,,,,,5.292,0.0,,,,,1.11,,,,,,,,,,,,,,,,""
16517183132,"Nov 20, 2025, 6:02:40 PM",Evening Ride,Ride,,941,5.00,160.0,8,true,,commuter ,activities/17604093220.fit.gz,,12.0,941.0,850.0,4999.6,8.457,5.882,8.0,6.0,1.4,6.8,8.7,0.0,,,,,160.0,127.0,,82.0,185.0,,,8.0,,,,,,,,,,,,,1.0,,1.0,,1763661600.0,3.0,4.0,3.9,1.2,0.82,1010.9,1.5,5.1,257.0,0.0,1763622715.0,1763653480.0,0.0,13396594.0,,0.92,5.0,0.79,20744.0,0.0,,,,,,5.313,0.0,,,,,1.09,,,,,,,,,,,,,,,,""
16513218247,"Nov 20, 2025, 10:09:29 AM",Lunch Weight Training,Weight Training,,2499,0,148.0,5,false,,,activities/17600090489.fit.gz,,,2499.0,2499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,148.0,95.0,,,271.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,18.0,,,,,,,,,,""
16511741960,"Nov 20, 2025, 6:18:26 AM",Morning Ride,Ride,,970,5.09,139.0,3,true,,commuter ,activities/17598580270.fit.gz,,12.0,970.0,896.0,5095.5,7.458,5.687,8.0,3.0,2.2,10.0,2.9,0.1,,,,,139.0,116.0,,79.0,166.0,,,3.0,,,,,,,,,,,,,1.0,,1.0,,1763618400.0,5.0,4.5,3.9,1.7,0.82,1007.1,1.9,3.8,320.0,0.5,1763622725.0,1763653494.0,0.0,13396594.0,,0.8,5.0,0.88,18613.0,0.0,,,,,,5.253,0.0,,,,,1.11,,,,,,,,,,,,,,,,""
16506585621,"Nov 19, 2025, 4:25:56 PM",ROUVY - Attack Predictor Lite | Jonas Vingegaard's favourite,Virtual Ride,"",2099,13.21,162.0,26,false,,Kickr Shift,activities/17593400397.fit.gz,,10.0,2099.0,2099.0,13211.9,11.5,6.294,252.0,9.4,31.4,267.8,16.2,1.8,,,100.0,89.0,162.0,140.0,,211.0,424.0,,,26.0,443000.0,,,,,,,,231.0,2100.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,15062241.0,,,,,,,,,,,,6.294,0.0,,,,,0.0,,37.0,80.0,,,,0.0,,,,,,,,,media/095d6653-57b8-4d68-83d1-b443ec0842f2.jpg
16506174925,"Nov 19, 2025, 3:58:18 PM",Afternoon Ride,Ride,,877,5.07,146.0,5,true,,commuter ,activities/17592988999.fit.gz,,12.0,877.0,856.0,5075.9,8.129,5.93,6.0,7.0,2.8,6.8,3.0,0.0,,,,,146.0,129.0,,84.0,190.0,,,5.0,,,,,,,,,,,,,1.0,,1.0,,1763564400.0,5.0,6.1,-1.7,3.4,0.83,1001.3,7.2,14.0,20.0,0.3,1763536206.0,1763567159.0,0.875,13396594.0,,0.97,5.0,0.96,17797.0,0.0,,,,,,5.788,0.0,,,,,1.1,,,,,,,,,,,,,,,,""
16506004300,"Nov 19, 2025, 3:16:58 PM",Afternoon Weight Training,Weight Training,,2161,0,147.0,5,false,,,activities/17592817524.fit.gz,,,2161.0,2161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,147.0,101.0,,,271.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,20.0,,,,,,,,,,""
16502162310,"Nov 19, 2025, 7:08:25 AM",Morning Ride,Ride,,1039,5.00,147.0,4,true,,commuter ,activities/17588938733.fit.gz,,12.0,1039.0,868.0,5002.5,8.64,5.763,12.0,3.0,-2.2,8.2,5.7,0.2,,,,,147.0,126.0,,93.0,188.0,,,4.0,,,,,,,,,,,,,1.0,,1.0,,1763535600.0,5.0,5.8,2.3,4.7,0.93,1001.3,3.9,8.9,221.0,2.6,1763536208.0,1763567161.0,0.875,13396594.0,,0.97,5.0,0.99,11351.0,0.0,,,,,,4.815,0.0,,,,,1.09,,,,,,,,,,,,,,,,""
